n,Cost,Algorithm
15,37.00019131587580,Classical-Relaxed
15,3.087567516212580,Classical-Relaxed
15,27.001499638049200,Classical-Relaxed
15,7.010736650553020,Classical-Relaxed
15,71.00006780183170,Classical-Relaxed
15,11.00219909211010,Classical-Relaxed
15,5.015757134254160,Classical-Relaxed
15,41.000212261438300,Classical-Relaxed
15,13.000956706276200,Classical-Relaxed
15,1.0386826227042000,Classical-Relaxed
15,21.000559551486200,Classical-Relaxed
15,8.849035982831440,Classical-Relaxed
15,17.00131093063050,Classical-Relaxed
15,1.272360843424100,Classical-Relaxed
15,7.994116085988210,Classical-Relaxed
15,2.6524892031754900,Classical-Relaxed
15,9.859550989722670,Classical-Relaxed
15,6.749441926160150,Classical-Relaxed
15,26.036318784606900,Classical-Relaxed
15,44.00078878543950,Classical-Relaxed
15,36.00119724071610,Classical-Relaxed
15,9.111518460788820,Classical-Relaxed
15,10.020651617075300,Classical-Relaxed
15,12.148641826498100,Classical-Relaxed
15,14.708083494290800,Classical-Relaxed
15,30.001100871964100,Classical-Relaxed
15,9.990314395245020,Classical-Relaxed
15,12.0804241588567,Classical-Relaxed
15,94.00006672573660,Classical-Relaxed
15,6.227231491304090,Classical-Relaxed
15,7.357522875391960,Classical-Relaxed
15,12.75347844468440,Classical-Relaxed
15,3.7702583328651600,Classical-Relaxed
15,10.10257348237360,Classical-Relaxed
15,2.9590540778472900,Classical-Relaxed
15,8.00080676227378,Classical-Relaxed
15,4.005427431528880,Classical-Relaxed
15,20.00129808784460,Classical-Relaxed
15,40.000107238817500,Classical-Relaxed
15,12.007381367135800,Classical-Relaxed
15,0.14774606920140000,Classical-Relaxed
15,10.002760639897100,Classical-Relaxed
15,44.000065417932800,Classical-Relaxed
15,18.015340383589200,Classical-Relaxed
15,10.002695293337500,Classical-Relaxed
15,16.007649584139300,Classical-Relaxed
15,19.411572890362200,Classical-Relaxed
15,27.11048678670140,Classical-Relaxed
15,2.010488270965690,Classical-Relaxed
15,96.00003034305800,Classical-Relaxed
15,28.000193021720600,Classical-Relaxed
15,2.009044846488130,Classical-Relaxed
15,22.000133496029000,Classical-Relaxed
15,22.00012590162900,Classical-Relaxed
15,14.000272844448400,Classical-Relaxed
15,5.003587116014260,Classical-Relaxed
15,67.00037429448740,Classical-Relaxed
15,51.00003474277370,Classical-Relaxed
15,71.0000166748676,Classical-Relaxed
15,5.005647827256150,Classical-Relaxed
15,5.000868701331490,Classical-Relaxed
15,51.00007174648870,Classical-Relaxed
15,17.416287289107600,Classical-Relaxed
15,5.0019203896949700,Classical-Relaxed
15,15.001830225899900,Classical-Relaxed
15,1.0118051881161800,Classical-Relaxed
15,7.001217665962470,Classical-Relaxed
15,55.00011032476950,Classical-Relaxed
15,5.001277377646860,Classical-Relaxed
15,23.07440944810010,Classical-Relaxed
15,7.00185715707765,Classical-Relaxed
15,25.000214468872600,Classical-Relaxed
15,71.00001988074920,Classical-Relaxed
15,55.00003997303350,Classical-Relaxed
15,17.001451659560000,Classical-Relaxed
15,2.0006296527255500,Classical-Relaxed
15,26.000129878159600,Classical-Relaxed
15,36.00103954323810,Classical-Relaxed
15,18.000070834386500,Classical-Relaxed
15,36.000972481408600,Classical-Relaxed
15,24.000300666444600,Classical-Relaxed
15,40.00389810132080,Classical-Relaxed
15,20.00015876765380,Classical-Relaxed
15,38.00000906713950,Classical-Relaxed
15,40.0000813615634,Classical-Relaxed
15,42.00015550725540,Classical-Relaxed
15,12.000101143516700,Classical-Relaxed
15,22.00002508670310,Classical-Relaxed
15,20.000083005656200,Classical-Relaxed
15,44.00004983705220,Classical-Relaxed
15,36.000038080080800,Classical-Relaxed
15,6.000097402027130,Classical-Relaxed
15,52.000104855471300,Classical-Relaxed
15,12.000183086820800,Classical-Relaxed
15,28.000190796208500,Classical-Relaxed
15,8.598777413191480,Classical-Relaxed
15,47.00067309612510,Classical-Relaxed
15,11.848984927769100,Classical-Relaxed
15,2.171353163434710,Classical-Relaxed
15,5.458052229004160,Classical-Relaxed
15,6.668464039189210,Classical-Relaxed
15,25.0577323737746,Classical-Relaxed
15,5.192000735662720,Classical-Relaxed
15,25.928751381679200,Classical-Relaxed
15,7.188575725094300,Classical-Relaxed
15,29.147966820668800,Classical-Relaxed
15,7.987754152263010,Classical-Relaxed
15,26.151208869426400,Classical-Relaxed
15,31.00558137749430,Classical-Relaxed
15,31.00145128761870,Classical-Relaxed
15,20.47029841225290,Classical-Relaxed
15,17.026362582128600,Classical-Relaxed
15,17.008693244995100,Classical-Relaxed
15,41.00136743518920,Classical-Relaxed
15,65.00606281680150,Classical-Relaxed
15,1.0113484846435600,Classical-Relaxed
15,83.00001485896600,Classical-Relaxed
15,7.00177173045354,Classical-Relaxed
15,13.00270604685910,Classical-Relaxed
15,61.00001867902260,Classical-Relaxed
15,58.997646818237500,Classical-Relaxed
15,93.0000058012629,Classical-Relaxed
15,17.000513475625200,Classical-Relaxed
15,31.000119841665300,Classical-Relaxed
15,25.00012858982420,Classical-Relaxed
15,23.000270880542900,Classical-Relaxed
15,49.0000334704544,Classical-Relaxed
15,55.00053100374480,Classical-Relaxed
15,21.0002385655801,Classical-Relaxed
15,15.016671806260300,Classical-Relaxed
15,23.000116527299100,Classical-Relaxed
15,31.000117709939000,Classical-Relaxed
15,13.00094936546270,Classical-Relaxed
15,9.00228749212456,Classical-Relaxed
15,1.0082607377947200,Classical-Relaxed
15,20.001159955592500,Classical-Relaxed
15,18.01353003048360,Classical-Relaxed
15,12.123358706031800,Classical-Relaxed
15,8.097280041157800,Classical-Relaxed
15,7.975432672955600,Classical-Relaxed
15,16.00317811877860,Classical-Relaxed
15,13.285406877644300,Classical-Relaxed
15,8.571570536446650,Classical-Relaxed
15,8.009855205164140,Classical-Relaxed
15,10.000149463536800,Classical-Relaxed
15,2.5399187889258700,Classical-Relaxed
15,18.12933793815600,Classical-Relaxed
15,12.579065641372400,Classical-Relaxed
15,22.001614818601000,Classical-Relaxed
15,9.109149979986940,Classical-Relaxed
15,9.087417586295220,Classical-Relaxed
15,56.00017910854060,Classical-Relaxed
15,6.584470420229000,Classical-Relaxed
15,22.000896030666300,Classical-Relaxed
15,1.217728136290900,Classical-Relaxed
15,25.000080290984200,Classical-Relaxed
15,1.0004653342749200,Classical-Relaxed
15,39.00064119949200,Classical-Relaxed
15,21.00011338359260,Classical-Relaxed
15,37.00005339204440,Classical-Relaxed
15,43.00096235237630,Classical-Relaxed
15,63.00000785821670,Classical-Relaxed
15,43.00098142837300,Classical-Relaxed
15,37.00027541554680,Classical-Relaxed
15,17.00009734481470,Classical-Relaxed
15,23.000077310138900,Classical-Relaxed
15,23.000117439326300,Classical-Relaxed
15,43.001029612753400,Classical-Relaxed
15,43.00073058068020,Classical-Relaxed
15,3.0007198092515500,Classical-Relaxed
15,23.000109714999000,Classical-Relaxed
15,48.04539644546060,Classical-Relaxed
15,25.000137859502000,Classical-Relaxed
15,45.00455827789100,Classical-Relaxed
15,31.00030436536870,Classical-Relaxed
15,0.261052582070747,Classical-Relaxed
15,10.014613365445100,Classical-Relaxed
15,22.00148546519870,Classical-Relaxed
15,10.791677339481600,Classical-Relaxed
15,12.156153841966800,Classical-Relaxed
15,6.007122212891850,Classical-Relaxed
15,6.0020946615016100,Classical-Relaxed
15,2.0872854396503600,Classical-Relaxed
15,0.18466419574059400,Classical-Relaxed
15,14.00019456421570,Classical-Relaxed
15,8.001459211340060,Classical-Relaxed
15,10.663149195977300,Classical-Relaxed
15,13.94533404592610,Classical-Relaxed
15,12.001173270098300,Classical-Relaxed
15,38.00016292595870,Classical-Relaxed
15,6.056607871176450,Classical-Relaxed
15,4.002511638011440,Classical-Relaxed
15,0.15325622211830700,Classical-Relaxed
15,17.70406297945720,Classical-Relaxed
15,2.0138805415963100,Classical-Relaxed
15,1.0862784910548400,Classical-Relaxed
15,25.00048962171940,Classical-Relaxed
15,6.325738553162150,Classical-Relaxed
15,29.000704295929500,Classical-Relaxed
15,1.270689581706290,Classical-Relaxed
15,29.00050501283790,Classical-Relaxed
15,18.405941177533600,Classical-Relaxed
15,7.005065884673120,Classical-Relaxed
15,21.001333444936300,Classical-Relaxed
15,15.00227969421560,Classical-Relaxed
15,1.699016207066410,Classical-Relaxed
15,41.00055872778070,Classical-Relaxed
15,15.001939884964200,Classical-Relaxed
15,40.699088912216200,Classical-Relaxed
15,7.040480025944170,Classical-Relaxed
15,99.0001444285167,Classical-Relaxed
15,8.19164031692045,Classical-Relaxed
15,3.0401518700379500,Classical-Relaxed
15,10.530321622554600,Classical-Relaxed
15,5.007106340358420,Classical-Relaxed
15,13.359563431982500,Classical-Relaxed
15,12.914063432659000,Classical-Relaxed
15,27.048829335293000,Classical-Relaxed
15,19.315589714293900,Classical-Relaxed
15,23.004713715081400,Classical-Relaxed
15,3.011398757486490,Classical-Relaxed
15,27.66874085895850,Classical-Relaxed
15,9.027082269395940,Classical-Relaxed
15,3.0336019627176300,Classical-Relaxed
15,3.006145976642000,Classical-Relaxed
15,12.224889567341200,Classical-Relaxed
15,1.0259695967369300,Classical-Relaxed
15,1.0074545658480600,Classical-Relaxed
15,23.00346106892180,Classical-Relaxed
15,5.182437120233730,Classical-Relaxed
15,19.326666415247200,Classical-Relaxed
15,8.961904849489040,Classical-Relaxed
15,2.0441375628537900,Classical-Relaxed
15,5.139537294236350,Classical-Relaxed
15,2.228500387015240,Classical-Relaxed
15,17.535904450841400,Classical-Relaxed
15,5.000614444657540,Classical-Relaxed
15,9.918576379080930,Classical-Relaxed
15,4.191960523118670,Classical-Relaxed
15,4.019342124487490,Classical-Relaxed
15,16.010389809287700,Classical-Relaxed
15,24.001071843629000,Classical-Relaxed
15,22.00230077755990,Classical-Relaxed
15,16.037230245325300,Classical-Relaxed
15,34.00199968327990,Classical-Relaxed
15,24.00122041804260,Classical-Relaxed
15,16.002187600796900,Classical-Relaxed
15,13.94169612143580,Classical-Relaxed
15,38.0005587488152,Classical-Relaxed
15,3.8301557335227500,Classical-Relaxed
15,20.003652494544400,Classical-Relaxed
15,2.0479601285375800,Classical-Relaxed
15,38.000819391816400,Classical-Relaxed
15,6.015647214053720,Classical-Relaxed
15,4.536078921490420,Classical-Relaxed
15,14.961246015765200,Classical-Relaxed
15,143.00003926333900,Classical-Relaxed
15,5.093896511692020,Classical-Relaxed
15,23.013918349284100,Classical-Relaxed
15,16.373612602266100,Classical-Relaxed
15,5.570449397417400,Classical-Relaxed
15,25.033913295020500,Classical-Relaxed
15,15.009005513283100,Classical-Relaxed
15,3.01539923070502,Classical-Relaxed
15,10.779605781043900,Classical-Relaxed
15,7.0406065038579500,Classical-Relaxed
15,51.00355697011130,Classical-Relaxed
15,14.893331581801700,Classical-Relaxed
15,16.823063442778800,Classical-Relaxed
15,4.631278643731120,Classical-Relaxed
15,10.416157344705000,Classical-Relaxed
15,12.368833416692900,Classical-Relaxed
15,25.02329208159010,Classical-Relaxed
15,3.2076766456176700,Classical-Relaxed
15,35.00611009847220,Classical-Relaxed
15,6.708505262275620,Classical-Relaxed
15,27.000510468579200,Classical-Relaxed
15,8.412493616854700,Classical-Relaxed
15,3.0094604071315100,Classical-Relaxed
15,5.003691406215420,Classical-Relaxed
15,9.192802638999510,Classical-Relaxed
15,19.00105540650090,Classical-Relaxed
15,5.22455537245596,Classical-Relaxed
15,11.004416725178600,Classical-Relaxed
15,20.42117172923490,Classical-Relaxed
15,2.1560061955935000,Classical-Relaxed
15,4.243619985032410,Classical-Relaxed
15,9.69086839728983,Classical-Relaxed
15,5.00438983010227,Classical-Relaxed
15,5.045268316786970,Classical-Relaxed
15,8.77005410183601,Classical-Relaxed
15,6.760851174618520,Classical-Relaxed
15,1.4314524343638800,Classical-Relaxed
15,4.990528876545670,Classical-Relaxed
15,17.146247637327800,Classical-Relaxed
15,10.000196368142600,Classical-Relaxed
15,20.000934248246000,Classical-Relaxed
15,32.0000143871634,Classical-Relaxed
15,26.00049450113260,Classical-Relaxed
15,22.00009679367150,Classical-Relaxed
15,4.000495806825850,Classical-Relaxed
15,8.000786626436530,Classical-Relaxed
15,26.021301216826500,Classical-Relaxed
15,4.000739281208160,Classical-Relaxed
15,4.000425469868940,Classical-Relaxed
15,20.00020326835390,Classical-Relaxed
15,4.00070875714243,Classical-Relaxed
15,2.001835942902100,Classical-Relaxed
15,12.000499707487900,Classical-Relaxed
15,0.08814231230663300,Classical-Relaxed
15,20.0006509833744,Classical-Relaxed
15,60.00000248505990,Classical-Relaxed
15,22.000416975262600,Classical-Relaxed
15,28.17963557262000,Classical-Relaxed
15,20.001283122383000,Classical-Relaxed
15,13.000291202571400,Classical-Relaxed
15,3.0023879233857000,Classical-Relaxed
15,17.000209459925800,Classical-Relaxed
15,1.0043880276870500,Classical-Relaxed
15,53.000018823717200,Classical-Relaxed
15,35.00006100876160,Classical-Relaxed
15,31.000051833521000,Classical-Relaxed
15,29.167965521923800,Classical-Relaxed
15,51.000350778826000,Classical-Relaxed
15,25.002623932833300,Classical-Relaxed
15,3.0013679093336100,Classical-Relaxed
15,3.0013274551089400,Classical-Relaxed
15,13.001497030975000,Classical-Relaxed
15,59.00060740223840,Classical-Relaxed
15,9.00021223365318,Classical-Relaxed
15,3.0014271529763300,Classical-Relaxed
15,11.000176306681600,Classical-Relaxed
15,3.000485023953820,Classical-Relaxed
15,23.000094383098300,Classical-Relaxed
15,9.000880692936570,Classical-Relaxed
15,6.005484983532970,Classical-Relaxed
15,36.00025967101550,Classical-Relaxed
15,10.001140501275700,Classical-Relaxed
15,8.331287488318330,Classical-Relaxed
15,36.0144165342247,Classical-Relaxed
15,34.00031359438310,Classical-Relaxed
15,14.001677690670000,Classical-Relaxed
15,10.004199613278400,Classical-Relaxed
15,7.149394825227670,Classical-Relaxed
15,0.30121027222238200,Classical-Relaxed
15,23.59521848887540,Classical-Relaxed
15,22.059751953608800,Classical-Relaxed
15,4.028429078497750,Classical-Relaxed
15,24.000286409178700,Classical-Relaxed
15,6.016485794233470,Classical-Relaxed
15,6.004309741946280,Classical-Relaxed
15,54.000078755193400,Classical-Relaxed
15,8.003857658162170,Classical-Relaxed
15,2.0534554975720600,Classical-Relaxed
15,10.28451470821930,Classical-Relaxed
15,6.016479387381430,Classical-Relaxed
15,16.000662876353200,Classical-Relaxed
15,12.05206074315880,Classical-Relaxed
15,10.001106863716600,Classical-Relaxed
15,6.016858895097360,Classical-Relaxed
15,12.028553682377300,Classical-Relaxed
15,22.000204811027900,Classical-Relaxed
15,10.001819579351900,Classical-Relaxed
15,18.48638967487200,Classical-Relaxed
15,2.009340254678270,Classical-Relaxed
15,10.001608922331500,Classical-Relaxed
15,23.81693088886540,Classical-Relaxed
15,2.0124426447555700,Classical-Relaxed
15,6.002218570360120,Classical-Relaxed
15,32.000160711413900,Classical-Relaxed
15,32.02075195336770,Classical-Relaxed
15,22.000288884240500,Classical-Relaxed
15,84.00013498979110,Classical-Relaxed
15,60.00007847033280,Classical-Relaxed
15,66.00013164019400,Classical-Relaxed
15,19.03112480006240,Classical-Relaxed
15,15.00265773117500,Classical-Relaxed
15,15.002366799661000,Classical-Relaxed
15,79.00011626021790,Classical-Relaxed
15,1.1859681523074600,Classical-Relaxed
15,3.473893078496080,Classical-Relaxed
15,13.00265493624180,Classical-Relaxed
15,63.00016466754180,Classical-Relaxed
15,61.00011255246120,Classical-Relaxed
15,11.062362125218200,Classical-Relaxed
15,17.002299390792500,Classical-Relaxed
15,3.030228801936250,Classical-Relaxed
15,1.4474044274867600,Classical-Relaxed
15,41.00013117949940,Classical-Relaxed
15,47.000226562057600,Classical-Relaxed
15,5.9395017053700600,Classical-Relaxed
15,5.02257809920934,Classical-Relaxed
15,5.013016834399350,Classical-Relaxed
15,5.041259496256680,Classical-Relaxed
15,1.050283690391200,Classical-Relaxed
15,64.000117681278,Classical-Relaxed
15,6.355628084914980,Classical-Relaxed
15,2.212739643993520,Classical-Relaxed
15,34.00041471876530,Classical-Relaxed
15,4.447062048771540,Classical-Relaxed
15,20.00107599901910,Classical-Relaxed
15,34.00033184372390,Classical-Relaxed
15,72.00017823927600,Classical-Relaxed
15,7.702546290710940,Classical-Relaxed
15,6.000298162891660,Classical-Relaxed
15,6.135302582421320,Classical-Relaxed
15,16.001155245865200,Classical-Relaxed
15,6.000392268506180,Classical-Relaxed
15,4.426832049298230,Classical-Relaxed
15,35.50835394131520,Classical-Relaxed
15,26.019063857247400,Classical-Relaxed
15,0.4955082051551330,Classical-Relaxed
15,20.002210247764000,Classical-Relaxed
15,4.678380378928210,Classical-Relaxed
15,18.00180541140600,Classical-Relaxed
16,65.00006012826340,Classical-Relaxed
16,23.000326799869400,Classical-Relaxed
16,61.00007761912020,Classical-Relaxed
16,91.00012326233250,Classical-Relaxed
